Date,Time,Transaction,Item
2016-12-19,15:24:54,3500,Tea
2016-12-19,15:31:34,3501,Tea
2016-12-19,15:35:28,3502,Truffles
2016-12-19,15:35:28,3502,Sandwich
2016-12-19,15:39:26,3503,Medialuna
2016-12-19,15:39:26,3503,Hot chocolate
2016-12-19,15:39:26,3503,Bread
2016-12-19,15:39:26,3503,Coffee
2016-12-19,15:41:04,3504,Medialuna
2016-12-19,15:47:26,3505,Coffee
2016-12-19,15:47:26,3505,Coffee
2016-12-19,15:53:52,3506,Coffee
2016-12-19,15:54:05,3507,Tea
2016-12-20,13:04:13,3543,Sandwich
2016-12-20,13:39:45,3545,Bread
2016-12-20,13:41:50,3546,Coffee
2016-12-20,13:41:50,3546,Brownie
2016-12-20,13:46:41,3547,Sandwich
2016-12-20,13:46:41,3547,Juice
2016-12-20,13:46:41,3547,Juice
2016-12-20,13:56:53,3548,Coffee
2016-12-20,14:02:09,3549,Coffee
2016-12-20,14:13:01,3550,Tea
2016-12-20,14:19:21,3551,Coffee
2016-12-20,14:28:14,3552,Hot chocolate
2016-12-20,14:51:08,3554,Cake
2016-12-20,14:51:08,3554,Coffee
2016-12-20,14:52:12,3555,Bread
2016-12-20,15:04:13,3556,Bread
2016-12-20,15:08:36,3557,Coffee
2016-12-20,15:08:36,3557,Hot chocolate
2016-12-20,15:14:08,3558,Coffee
2016-12-20,15:31:46,3559,Coffee
2016-12-20,15:31:46,3559,Bread
2016-12-20,15:45:17,3560,Coffee
2016-12-20,15:45:17,3560,Cake
2016-12-20,15:46:12,3561,Coffee
2016-12-21,13:13:09,3610,Fudge
2016-12-21,13:16:36,3611,Coffee
2016-12-21,13:16:36,3611,Hot chocolate
2016-12-21,13:23:11,3612,Coffee
2016-12-21,13:23:11,3612,Hot chocolate
2016-12-21,13:23:11,3612,Cake
2016-12-21,13:23:11,3612,Cake
2016-12-21,13:25:16,3613,Hot chocolate
2016-12-21,13:25:16,3613,Sandwich
2016-12-21,14:07:34,3614,Sandwich
2016-12-21,14:07:34,3614,Mineral water
2016-12-21,14:07:34,3614,Truffles
2016-12-21,14:13:25,3615,Cake
2016-12-21,14:16:09,3616,Scandinavian
2016-12-21,14:23:02,3617,Coffee
2016-12-21,14:24:46,3618,Cake
2016-12-21,14:24:46,3618,Bread
2016-12-21,14:36:59,3619,Cake
2016-12-21,14:43:08,3620,Coffee
2016-12-21,14:49:14,3621,Bread
2016-12-21,14:49:14,3621,Coffee
2016-12-21,14:49:14,3621,Cake
2016-12-21,14:59:07,3622,Coffee
2016-12-21,14:59:07,3622,Bread
2016-12-21,15:04:30,3623,Cookies
2016-12-21,15:04:30,3623,Cookies
2016-12-21,15:04:30,3623,Coffee
2016-12-21,15:04:30,3623,Coke
2016-12-21,15:09:56,3624,Bread
2016-12-21,15:31:03,3625,Hot chocolate
2016-12-21,15:31:03,3625,Tea
2016-12-21,15:31:03,3625,Cake
2016-12-21,15:31:03,3625,Brownie
2016-12-21,15:33:14,3626,Coke
2016-12-21,15:35:50,3627,Tea
2016-12-21,15:35:50,3627,Coffee
2016-12-21,15:40:13,3628,Coffee
2016-12-21,15:40:13,3628,Bread
2016-12-21,15:42:17,3629,Pastry
2016-12-21,15:42:17,3629,Bread
2016-12-21,15:45:48,3630,Bread
2016-12-22,13:07:02,3670,Coffee
2016-12-22,13:13:12,3672,Bread
2016-12-22,13:13:12,3672,Brownie
2016-12-22,13:32:59,3673,Art Tray
2016-12-22,13:32:59,3673,Bare Popcorn
2016-12-22,13:32:59,3673,Juice
2016-12-22,13:32:59,3673,Coffee
2016-12-22,13:32:59,3673,Brownie
2016-12-22,13:32:59,3673,Muffin
2016-12-22,13:32:59,3673,Cake
2016-12-22,13:32:59,3673,Cookies
2016-12-22,13:32:59,3673,Panatone
2016-12-22,13:35:13,3674,Coke
2016-12-22,13:36:10,3675,Tea
2016-12-22,14:02:16,3676,Bread
2016-12-22,14:15:29,3677,Tea
2016-12-22,14:15:29,3677,Brownie
2016-12-22,14:35:56,3678,Tea
2016-12-22,14:35:56,3678,Sandwich
2016-12-22,14:35:56,3678,Medialuna
2016-12-22,14:42:03,3679,Tea
2016-12-22,14:42:03,3679,Hot chocolate
2016-12-22,14:46:52,3680,Tea
2016-12-22,14:46:52,3680,Muffin
2016-12-22,14:46:52,3680,Cake
2016-12-22,14:53:26,3681,Sandwich
2016-12-22,14:53:26,3681,Mineral water
2016-12-22,14:54:24,3682,Pastry
2016-12-22,14:54:24,3682,Tea
2016-12-22,14:54:24,3682,Coffee
2016-12-22,14:55:38,3683,Coffee
2016-12-22,14:55:38,3683,Hot chocolate
2016-12-22,14:57:42,3684,Medialuna
2016-12-22,15:08:10,3685,Bread
2016-12-22,15:08:10,3685,Muffin
2016-12-22,15:08:10,3685,Bread
2016-12-22,15:08:10,3685,Tea
2016-12-22,15:26:07,3686,Jam
2016-12-22,15:29:10,3687,Bread
2016-12-22,15:29:10,3687,Tea
2016-12-22,15:45:32,3688,Farm House
2016-12-22,15:51:43,3689,Bread
2016-12-22,15:51:43,3689,Brownie
2016-12-22,15:51:43,3689,Juice
2016-12-22,15:51:43,3689,Cake
2016-12-23,13:00:18,3739,Hot chocolate
2016-12-23,13:01:39,3740,Coffee
2016-12-23,13:01:39,3740,Scone
2016-12-23,13:09:12,3741,Bread
2016-12-23,13:12:33,3742,Bread
2016-12-23,13:17:32,3743,Tea
2016-12-23,13:48:41,3744,Bread
2016-12-23,13:48:41,3744,Scone
2016-12-23,13:52:45,3746,Panatone
2016-12-23,13:54:19,3747,Sandwich
2016-12-23,13:54:19,3747,Bread
2016-12-23,13:54:19,3747,Coffee
2016-12-23,13:54:19,3747,Coke
2016-12-23,13:54:59,3748,Gingerbread syrup
2016-12-23,14:03:32,3749,Bread
2016-12-23,14:03:32,3749,Brownie
2016-12-23,14:03:32,3749,Bread
2016-12-23,14:04:34,3750,Frittata
2016-12-23,14:06:25,3751,Farm House
2016-12-23,14:06:25,3751,Cookies
2016-12-23,14:07:49,3752,Tea
2016-12-23,14:07:49,3752,Scone
2016-12-23,14:11:00,3753,Bread
2016-12-23,14:16:28,3754,Jam
2016-12-23,14:17:03,3755,Tea
2016-12-23,14:27:33,3756,Tea
2016-12-23,14:27:33,3756,Bread
2016-12-23,14:29:58,3757,Sandwich
2016-12-23,14:29:58,3757,Coffee
2016-12-23,14:33:13,3758,Coffee
2016-12-23,14:33:13,3758,Scone
2016-12-23,14:48:42,3759,Cake
2016-12-23,14:54:42,3760,Cake
2016-12-23,14:54:42,3760,Scone
2016-12-23,14:54:42,3760,Cookies
2016-12-23,14:54:42,3760,Juice
2016-12-23,14:54:42,3760,Coffee
2016-12-23,14:54:42,3760,Coffee
2016-12-23,15:00:47,3761,Coffee
2016-12-23,15:00:47,3761,Coffee
2016-12-23,15:07:05,3762,Coffee
2016-12-23,15:07:05,3762,Hot chocolate
2016-12-23,15:16:10,3763,Toast
2016-12-23,15:16:10,3763,Sandwich
2016-12-23,15:16:10,3763,Hot chocolate
2016-12-23,15:16:10,3763,Cookies
2016-12-23,15:34:53,3764,Bread
2016-12-23,15:34:53,3764,Coffee
2016-12-23,15:34:53,3764,Tea
2016-12-23,15:55:26,3765,Hot chocolate
2016-12-23,15:55:26,3765,Cake
2016-12-27,13:15:36,3861,Hot chocolate
2016-12-27,13:15:36,3861,Tea
2016-12-27,13:55:40,3864,Pastry
2016-12-27,13:55:40,3864,Medialuna
2016-12-27,13:55:40,3864,Gingerbread syrup
2016-12-27,13:57:15,3865,Coffee
2016-12-27,13:57:15,3865,Coffee
2016-12-27,13:57:15,3865,Sandwich
2016-12-27,14:03:17,3866,Sandwich
2016-12-27,14:03:17,3866,Coffee
2016-12-27,14:03:17,3866,Hot chocolate
2016-12-27,14:25:42,3867,Coffee
2016-12-27,14:38:42,3868,Coffee
2016-12-27,14:38:42,3868,Cake
2016-12-27,14:43:53,3869,Cookies
2016-12-27,14:43:53,3869,Coffee
2016-12-27,15:03:14,3870,Bread
2016-12-27,15:03:14,3870,Farm House
2016-12-27,15:13:33,3871,Coffee
2016-12-27,15:13:33,3871,Coffee
2016-12-28,13:22:29,3901,Bread
2016-12-28,13:22:29,3901,Coffee
2016-12-28,13:22:58,3902,Coffee
2016-12-28,13:40:02,3903,Tea
2016-12-28,13:40:47,3904,Tea
2016-12-28,13:46:28,3905,Bread
2016-12-28,13:46:28,3905,Crisps
2016-12-28,13:46:28,3905,Juice
2016-12-28,13:46:28,3905,Coffee
2016-12-28,13:46:28,3905,Hot chocolate
2016-12-28,13:46:28,3905,Truffles
2016-12-28,13:53:23,3906,Cake
2016-12-28,14:03:24,3907,Fudge
2016-12-28,14:07:30,3908,Coffee
2016-12-28,14:07:30,3908,Tea
2016-12-28,14:34:13,3909,Coffee
2016-12-28,14:34:13,3909,Juice
2016-12-28,14:34:13,3909,Coffee
2016-12-28,14:34:13,3909,Coke
2016-12-28,14:34:13,3909,Sandwich
2016-12-28,14:34:13,3909,Sandwich
2016-12-28,14:42:55,3910,Sandwich
2016-12-28,14:42:55,3910,Sandwich
2016-12-28,15:04:17,3911,Bread
2016-12-28,15:07:17,3912,Coffee
2016-12-28,15:07:17,3912,Bread
2016-12-28,15:13:13,3913,Bread
2016-12-28,15:13:13,3913,Coffee
2016-12-28,15:15:46,3914,Bread
2016-12-28,15:23:35,3915,Coffee
2016-12-29,13:04:23,3948,Coffee
2016-12-29,13:04:23,3948,Hot chocolate
2016-12-29,13:04:23,3948,Bread
2016-12-29,13:16:31,3949,Bread
2016-12-29,13:16:31,3949,Bread
2016-12-29,13:16:31,3949,Juice
2016-12-29,13:16:31,3949,Juice
2016-12-29,13:20:45,3950,Coffee
2016-12-29,13:30:36,3951,Hot chocolate
2016-12-29,13:30:36,3951,Bread
2016-12-29,13:35:07,3952,Coffee
2016-12-29,13:35:07,3952,Coffee
2016-12-29,13:35:07,3952,Juice
2016-12-29,13:35:07,3952,Sandwich
2016-12-29,13:35:07,3952,Cake
2016-12-29,13:35:07,3952,Bread
2016-12-29,13:35:07,3952,Lemon and coconut
2016-12-29,13:37:50,3953,Bread
2016-12-29,13:39:08,3954,Hearty & Seasonal
2016-12-29,13:39:08,3954,Coffee
2016-12-29,13:39:08,3954,Coffee
2016-12-29,13:39:57,3955,Medialuna
2016-12-29,13:40:46,3956,Coffee
2016-12-29,13:40:46,3956,Coffee
2016-12-29,13:41:16,3957,Bread
2016-12-29,13:41:16,3957,Pastry
2016-12-29,13:54:10,3958,Pastry
2016-12-29,13:54:10,3958,Bread
2016-12-29,13:54:10,3958,Cake
2016-12-29,14:13:26,3959,Scandinavian
2016-12-29,14:14:57,3960,Coke
2016-12-29,14:14:57,3960,Tea
2016-12-29,14:14:57,3960,Hot chocolate
2016-12-29,14:14:57,3960,Medialuna
2016-12-29,14:24:06,3961,Coffee
2016-12-29,14:24:55,3962,Jammie Dodgers
2016-12-29,14:24:55,3962,Bread
2016-12-29,14:27:33,3964,Medialuna
2016-12-29,14:27:33,3964,Coffee
2016-12-29,14:27:33,3964,Coffee
2016-12-29,14:28:46,3965,Coffee
2016-12-29,14:28:46,3965,Bread
2016-12-29,14:30:43,3966,Hot chocolate
2016-12-29,14:30:43,3966,Coffee
2016-12-29,14:35:10,3967,Coffee
2016-12-29,14:35:10,3967,Bread
2016-12-29,14:35:10,3967,Juice
2016-12-29,14:35:10,3967,Truffles
2016-12-29,14:35:10,3967,Frittata
2016-12-29,14:35:10,3967,Cookies
2016-12-29,14:35:10,3967,Crisps
2016-12-29,14:35:50,3968,Bread
2016-12-29,14:43:45,3969,Coffee
2016-12-29,14:43:45,3969,Coffee
2016-12-29,14:43:45,3969,Cake
2016-12-29,14:43:45,3969,Frittata
2016-12-29,14:44:15,3970,Jammie Dodgers
2016-12-29,14:46:12,3971,Bread
2016-12-29,14:46:12,3971,Coffee
2016-12-29,14:46:12,3971,Cake
2016-12-29,14:50:47,3972,Bread
2016-12-29,14:50:47,3972,Coffee
2016-12-29,14:50:47,3972,Cake
2016-12-29,15:12:53,3974,Jam
2016-12-29,15:35:06,3975,Bread
2016-12-29,15:35:06,3975,Coffee
2016-12-29,15:36:06,3976,Coffee
2016-12-29,15:36:06,3976,Hot chocolate
2016-12-29,15:36:06,3976,Toast
2016-12-29,15:52:19,3977,Coffee
2016-12-30,13:08:08,4003,Farm House
2016-12-30,13:12:02,4004,Sandwich
2016-12-30,13:12:02,4004,Tea
2016-12-30,13:18:40,4005,Bread
2016-12-30,13:24:23,4006,Coffee
2016-12-30,13:24:23,4006,Smoothies
2016-12-30,13:24:23,4006,Frittata
2016-12-30,13:27:46,4007,Coffee
2016-12-30,13:28:58,4008,Bread
2016-12-30,13:28:58,4008,Pastry
2016-12-30,13:28:58,4008,Bread
2016-12-30,13:34:04,4009,Coffee
2016-12-30,13:34:04,4009,Toast
2016-12-30,13:34:04,4009,Bread
2016-12-30,13:41:31,4010,Coffee
2016-12-30,13:43:23,4011,Coffee
2016-12-30,13:43:23,4011,Jammie Dodgers
2016-12-30,13:43:23,4011,Bread
2016-12-30,13:45:32,4012,Coke
2016-12-30,13:45:32,4012,Sandwich
2016-12-30,13:46:43,4013,Medialuna
2016-12-30,13:57:54,4014,Coffee
2016-12-30,13:59:58,4015,Medialuna
2016-12-30,14:09:39,4016,Sandwich
2016-12-30,14:09:39,4016,Bread
2016-12-30,14:09:39,4016,Tea
2016-12-30,14:09:39,4016,Cake
2016-12-30,14:17:42,4017,Hot chocolate
2016-12-30,14:19:57,4018,Coffee
2016-12-30,14:19:57,4018,Frittata
2016-12-30,14:25:36,4019,Tea
2016-12-30,14:31:28,4020,Bread
2016-12-30,14:31:28,4020,Tea
2016-12-30,14:59:17,4022,Coffee
2016-12-30,14:59:17,4022,Jammie Dodgers
2016-12-30,15:07:17,4023,Bread
2016-12-30,15:07:17,4023,Coffee
2016-12-30,15:07:17,4023,Coffee
2016-12-30,15:09:05,4024,Coffee
2016-12-30,15:09:05,4024,Coffee
2016-12-30,15:09:05,4024,Jammie Dodgers
2016-12-30,15:09:05,4024,Bread
2016-12-30,15:16:55,4025,Coffee
2016-12-30,15:16:55,4025,Coffee
2016-12-30,15:16:55,4025,Bread
2016-12-30,15:19:59,4026,Coffee
2016-12-30,15:19:59,4026,Hot chocolate
2016-12-30,15:19:59,4026,Jammie Dodgers
2016-12-30,15:19:59,4026,Vegan mincepie
2016-12-30,15:19:59,4026,Cake
2016-12-30,15:37:47,4027,Coffee
2016-12-30,15:37:47,4027,Cookies
2016-12-30,15:44:10,4028,Coffee
2016-12-30,15:44:10,4028,Tea
2016-12-30,15:44:10,4028,Bread
2016-12-30,15:57:24,4029,Coffee
2017-01-03,13:11:46,4118,Coffee
2017-01-03,13:22:25,4119,Bread
2017-01-03,13:22:25,4119,Coffee
2017-01-03,13:22:25,4119,Frittata
2017-01-03,13:22:25,4119,Cookies
2017-01-03,13:22:25,4119,Mineral water
2017-01-03,13:28:08,4120,Coffee
2017-01-03,13:28:08,4120,Muffin
2017-01-03,13:30:49,4121,Sandwich
2017-01-03,13:30:49,4121,Coffee
2017-01-03,13:30:49,4121,Cake
2017-01-03,13:34:53,4123,Coffee
2017-01-03,13:42:32,4124,Coffee
2017-01-03,13:42:32,4124,Coffee
2017-01-03,13:42:32,4124,Vegan mincepie
2017-01-03,13:42:32,4124,Cake
2017-01-03,13:48:01,4125,Cake
2017-01-03,13:48:01,4125,Cake
2017-01-03,13:48:01,4125,Coffee
2017-01-03,13:58:08,4126,Coffee
2017-01-03,14:01:10,4127,Frittata
2017-01-03,14:01:10,4127,Coffee
2017-01-03,14:12:55,4128,Sandwich
2017-01-03,14:12:55,4128,Cookies
2017-01-03,14:37:57,4129,Tea
2017-01-03,14:56:31,4130,Tea
2017-01-03,15:20:50,4131,Tea
2017-01-03,15:22:46,4132,Bread
2017-01-03,15:22:46,4132,Vegan mincepie
2017-01-03,15:31:52,4133,Muffin
2017-01-03,15:31:52,4133,Coffee
2017-01-03,15:31:52,4133,Hot chocolate
2017-01-03,15:53:33,4134,Bread
2017-01-04,13:01:35,4157,Sandwich
2017-01-04,13:01:35,4157,Sandwich
2017-01-04,13:01:35,4157,Coffee
2017-01-04,13:05:52,4158,Juice
2017-01-04,13:31:56,4159,Coffee
2017-01-04,13:31:56,4159,Juice
2017-01-04,13:31:56,4159,Tea
2017-01-04,13:31:56,4159,Muffin
2017-01-04,13:31:56,4159,Sandwich
2017-01-04,13:47:36,4160,Medialuna
2017-01-04,14:11:02,4161,Pastry
2017-01-04,14:11:02,4161,Hot chocolate
2017-01-04,14:11:02,4161,Coffee
2017-01-04,14:11:02,4161,Bread
2017-01-04,14:31:43,4162,Farm House
2017-01-04,14:31:43,4162,Tea
2017-01-04,14:42:12,4163,Bread
2017-01-04,14:42:12,4163,Brownie
2017-01-04,14:43:08,4164,Coffee
2017-01-04,14:43:08,4164,Brownie
2017-01-04,14:56:40,4165,Coffee
2017-01-04,14:56:40,4165,Cookies
2017-01-04,14:57:41,4166,Coffee
2017-01-04,14:57:41,4166,Brownie
2017-01-04,15:28:04,4167,Bread
2017-01-04,15:28:04,4167,Cookies
2017-01-04,15:28:45,4168,Hot chocolate
2017-01-04,15:44:04,4169,Hot chocolate
2017-01-04,15:44:04,4169,Coffee
2017-01-04,15:44:04,4169,Pastry
2017-01-04,15:56:13,4170,Bread
2017-01-04,15:56:13,4170,Brownie
2017-01-05,13:03:21,4209,Coffee
2017-01-05,13:05:10,4210,Frittata
2017-01-05,13:05:10,4210,Tea
2017-01-05,13:05:10,4210,Truffles
2017-01-05,13:13:37,4211,Coffee
2017-01-05,13:13:37,4211,Truffles
2017-01-05,13:13:37,4211,Frittata
2017-01-05,13:13:37,4211,Pastry
2017-01-05,13:13:37,4211,Fudge
2017-01-05,13:19:16,4212,Juice
2017-01-05,13:19:16,4212,Sandwich
2017-01-05,13:19:16,4212,Sandwich
2017-01-05,13:20:40,4213,Pastry
2017-01-05,13:25:59,4214,Sandwich
2017-01-05,13:25:59,4214,Medialuna
2017-01-05,13:30:19,4215,Coffee
2017-01-05,13:30:19,4215,Juice
2017-01-05,13:37:36,4216,Bread
2017-01-05,13:47:02,4217,Bread
2017-01-05,14:01:47,4218,Brownie
2017-01-05,14:09:21,4219,Bread
2017-01-05,14:35:04,4220,Coffee
2017-01-05,14:36:32,4221,Eggs
2017-01-05,14:41:15,4222,Bread
2017-01-05,15:04:59,4223,Coffee
2017-01-05,15:04:59,4223,Bread
2017-01-05,15:07:26,4224,Truffles
2017-01-05,15:07:26,4224,Bread
2017-01-05,15:32:49,4225,Toast
2017-01-05,15:32:49,4225,Coffee
2017-01-05,15:32:49,4225,Juice
2017-01-05,15:56:35,4226,Coffee
2017-01-05,15:56:35,4226,Coffee
2017-01-05,15:56:35,4226,Bread
2017-01-06,13:27:31,4254,Bread
2017-01-06,13:31:50,4256,Coffee
2017-01-06,13:47:44,4257,Coffee
2017-01-06,13:47:44,4257,Coffee
2017-01-06,13:47:44,4257,Sandwich
2017-01-06,14:01:25,4258,Coffee
2017-01-06,14:01:25,4258,Pastry
2017-01-06,14:04:54,4259,Bread
2017-01-06,14:04:54,4259,Cake
2017-01-06,14:07:27,4260,Bread
2017-01-06,14:12:38,4261,Bread
2017-01-06,14:13:16,4262,Sandwich
2017-01-06,14:17:59,4263,Afternoon with the baker
2017-01-06,14:24:07,4264,Juice
2017-01-06,14:33:03,4265,Coffee
2017-01-06,15:03:17,4266,Farm House
2017-01-06,15:03:17,4266,Scone
2017-01-06,15:07:46,4267,Coffee
2017-01-06,15:56:35,4268,Farm House
2017-01-09,13:00:30,4434,Coffee
2017-01-09,13:17:37,4435,Sandwich
2017-01-09,13:17:37,4435,Coffee
2017-01-09,13:17:37,4435,Scone
2017-01-09,13:39:04,4436,Tea
2017-01-09,13:39:04,4436,Toast
2017-01-09,13:40:31,4437,Coffee
2017-01-09,13:44:30,4438,Bread
2017-01-09,13:45:53,4439,Farm House
2017-01-09,14:00:11,4440,Tea
2017-01-09,14:00:11,4440,Jammie Dodgers
2017-01-09,14:00:11,4440,Scone
2017-01-09,14:30:11,4441,Coffee
2017-01-09,14:30:11,4441,Scone
2017-01-09,14:48:23,4442,The Nomad
2017-01-09,14:48:23,4442,Cake
2017-01-09,14:52:01,4443,Coffee
2017-01-09,14:52:01,4443,Coffee
2017-01-09,14:52:01,4443,Medialuna
2017-01-09,14:52:01,4443,Cake
2017-01-09,14:54:10,4444,Jammie Dodgers
2017-01-09,14:54:10,4444,Farm House
2017-01-09,15:13:04,4445,Coffee
2017-01-09,15:13:04,4445,Bread
2017-01-09,15:13:04,4445,Tea
2017-01-09,15:57:35,4446,Bread
2017-01-09,15:57:35,4446,Tea
2017-01-10,13:00:15,4477,Sandwich
2017-01-10,13:03:09,4478,Coffee
2017-01-10,13:03:09,4478,Bread
2017-01-10,13:19:39,4479,Tea
2017-01-10,13:19:39,4479,Tea
2017-01-10,13:26:37,4480,Sandwich
2017-01-10,13:30:56,4482,Coke
2017-01-10,13:35:12,4483,Jammie Dodgers
2017-01-10,13:38:29,4484,Scone
2017-01-10,13:38:29,4484,Muffin
2017-01-10,13:38:29,4484,Pastry
2017-01-10,13:38:29,4484,Frittata
2017-01-10,13:44:03,4485,Cake
2017-01-10,13:45:01,4486,Pastry
2017-01-10,13:45:01,4486,Coffee
2017-01-10,13:47:51,4487,Cake
2017-01-10,13:47:51,4487,Cake
2017-01-10,14:07:16,4489,Hearty & Seasonal
2017-01-10,14:07:16,4489,Coffee
2017-01-10,14:07:16,4489,Tea
2017-01-10,14:13:28,4490,Fudge
2017-01-10,14:13:28,4490,Bread
2017-01-10,14:40:57,4491,Coffee
2017-01-10,15:02:19,4492,Bread
2017-01-10,15:05:33,4493,Coffee
2017-01-10,15:05:33,4493,Cake
2017-01-10,15:31:37,4494,Coffee
2017-01-10,15:54:09,4495,Coffee
2017-01-10,15:56:56,4496,Tea
2017-01-11,13:06:54,4530,Bread
2017-01-11,13:06:54,4530,Cake
2017-01-11,13:32:00,4531,Muffin
2017-01-11,13:32:00,4531,Alfajores
2017-01-11,13:32:00,4531,Tiffin
2017-01-11,13:32:00,4531,Tea
2017-01-11,14:05:19,4532,Coffee
2017-01-11,14:09:21,4533,Scandinavian
2017-01-11,14:15:37,4534,Afternoon with the baker
2017-01-11,14:15:37,4534,Cake
2017-01-11,14:19:22,4535,Bread
2017-01-11,14:27:15,4536,Bread
2017-01-11,14:27:15,4536,Cake
2017-01-11,14:27:15,4536,Coffee
2017-01-11,14:27:15,4536,Tea
2017-01-11,14:27:15,4536,Scandinavian
2017-01-11,14:27:39,4537,Scandinavian
2017-01-11,14:39:59,4539,Coffee
2017-01-11,14:39:59,4539,Coffee
2017-01-11,14:46:38,4540,Bread
2017-01-11,14:46:38,4540,Sandwich
2017-01-11,14:51:56,4541,Afternoon with the baker
2017-01-11,14:55:01,4542,Cake
2017-01-11,15:01:42,4543,Tea
2017-01-11,15:35:36,4545,Coffee
2017-01-11,15:35:36,4545,Cake
2017-01-11,15:42:24,4546,Coffee
2017-01-11,15:49:43,4547,Coffee
2017-01-11,15:49:43,4547,Bread
2017-01-11,15:49:43,4547,Cake
2017-01-11,15:50:41,4548,Scone
2017-01-11,15:50:41,4548,Coffee
2017-01-12,13:49:12,4583,Coke
2017-01-12,13:50:56,4584,Coke
2017-01-12,14:14:31,4585,Bread
2017-01-12,14:53:44,4586,Toast
2017-01-12,15:16:10,4587,Bread
2017-01-12,15:16:10,4587,Tiffin
2017-01-12,15:16:10,4587,Coffee
2017-01-12,15:25:38,4588,Coffee
2017-01-12,15:25:38,4588,Jammie Dodgers
2017-01-12,15:25:38,4588,Frittata
2017-01-12,15:44:11,4589,Frittata
2017-01-12,15:44:11,4589,Coffee
2017-01-12,15:44:11,4589,Coffee
2017-01-12,15:47:27,4590,Tea
2017-01-12,15:47:27,4590,Bread
2017-01-13,13:11:28,4622,Farm House
2017-01-13,13:12:30,4623,Coffee
2017-01-13,13:26:52,4624,Scone
2017-01-13,13:26:52,4624,Tea
2017-01-13,13:26:52,4624,Sandwich
2017-01-13,13:49:48,4625,Bread
2017-01-13,13:49:48,4625,Coffee
2017-01-13,14:01:18,4626,Coffee
2017-01-13,14:01:18,4626,Jammie Dodgers
2017-01-13,14:05:38,4627,Tea
2017-01-13,14:05:38,4627,Coffee
2017-01-13,14:05:38,4627,Toast
2017-01-13,14:16:14,4628,Tea
2017-01-13,14:16:14,4628,Coffee
2017-01-13,14:16:14,4628,Bread
2017-01-13,14:16:14,4628,Salad
2017-01-13,14:16:14,4628,Tiffin
2017-01-13,14:26:26,4629,Cake
2017-01-13,14:26:26,4629,Pastry
2017-01-13,14:26:26,4629,Pastry
2017-01-13,14:26:26,4629,Alfajores
2017-01-13,14:26:26,4629,Alfajores
2017-01-13,14:26:26,4629,Coffee
2017-01-13,14:26:26,4629,Bread
2017-01-13,14:53:36,4630,Coffee
2017-01-13,14:53:36,4630,Scone
2017-01-13,15:04:27,4631,Tea
2017-01-13,15:09:25,4632,Brownie
2017-01-13,15:09:25,4632,Pastry
2017-01-13,15:09:25,4632,Coffee
2017-01-13,15:46:00,4634,Bread
2017-01-13,15:50:04,4635,Tea
2017-01-13,15:53:52,4636,Scone
2017-01-13,15:58:07,4637,Bread
2017-01-13,15:58:49,4638,Tea
2017-01-13,15:58:49,4638,Scone
2017-01-16,13:03:45,4798,Coffee
2017-01-16,13:03:45,4798,Coffee
2017-01-16,13:10:27,4799,Coffee
2017-01-16,13:17:03,4800,Tea
2017-01-16,13:17:03,4800,Bread
2017-01-16,13:22:22,4801,Coffee
2017-01-16,14:01:38,4802,Coke
2017-01-16,14:12:31,4803,Jammie Dodgers
2017-01-16,14:12:31,4803,Bread
2017-01-16,15:22:41,4804,Bread
2017-01-16,15:22:41,4804,Medialuna
2017-01-16,15:22:41,4804,Alfajores
2017-01-16,15:28:18,4805,Medialuna
2017-01-16,15:28:51,4806,Coffee
2017-01-16,15:29:44,4807,Bread
2017-01-16,15:29:44,4807,Coffee
2017-01-16,15:44:36,4808,Coke
2017-01-16,15:44:36,4808,Tea
2017-01-17,13:01:37,4835,Coffee
2017-01-17,13:01:37,4835,Smoothies
2017-01-17,13:01:37,4835,Sandwich
2017-01-17,13:01:37,4835,Hearty & Seasonal
2017-01-17,13:01:37,4835,Cake
2017-01-17,13:03:01,4836,Bread
2017-01-17,13:06:15,4837,Sandwich
2017-01-17,13:06:15,4837,Truffles
2017-01-17,13:12:09,4838,Salad
2017-01-17,13:12:09,4838,Sandwich
2017-01-17,13:12:09,4838,Coffee
2017-01-17,13:22:49,4839,Muffin
2017-01-17,13:22:49,4839,Cookies
2017-01-17,13:22:49,4839,Bread
2017-01-17,13:22:49,4839,Hot chocolate
2017-01-17,13:22:49,4839,Hearty & Seasonal
2017-01-17,13:26:24,4840,Farm House
2017-01-17,13:32:31,4841,Truffles
2017-01-17,13:32:31,4841,Cake
2017-01-17,13:32:31,4841,Scandinavian
2017-01-17,13:32:31,4841,Coffee
2017-01-17,13:40:29,4842,Tea
2017-01-17,13:41:06,4843,Salad
2017-01-17,13:41:06,4843,Sandwich
2017-01-17,13:41:06,4843,Bread
2017-01-17,13:41:06,4843,Coffee
2017-01-17,13:41:06,4843,Alfajores
2017-01-17,13:53:39,4844,Coffee
2017-01-17,13:53:39,4844,Bread
2017-01-17,13:53:39,4844,Toast
2017-01-17,14:21:07,4845,Coffee
2017-01-17,14:21:07,4845,Cake
2017-01-17,14:24:20,4846,Truffles
2017-01-17,14:24:20,4846,Coffee
2017-01-17,14:24:20,4846,Alfajores
2017-01-17,14:25:13,4847,Coffee
2017-01-17,14:25:13,4847,Tea
2017-01-17,14:25:13,4847,Chicken Stew
2017-01-17,14:51:07,4848,Coffee
