Date,Time,Transaction,Item
2016-11-26,12:30:57,2118,Sandwich
2016-11-26,12:33:01,2119,Scandinavian
2016-11-26,12:33:23,2120,Tea
2016-11-26,12:33:23,2120,Muffin
2016-11-26,12:35:13,2121,Bread
2016-11-26,12:35:13,2121,Scandinavian
2016-11-26,12:58:29,2122,Coffee
2016-11-26,12:58:29,2122,Coffee
2016-11-26,13:11:47,2123,Coffee
2016-11-26,13:11:47,2123,The Nomad
2016-11-26,13:11:47,2123,Tartine
2016-11-26,13:12:49,2124,Coffee
2016-11-26,13:12:49,2124,Coffee
2016-11-26,13:12:49,2124,Sandwich
2016-11-26,13:13:51,2125,Coffee
2016-11-26,13:13:51,2125,Alfajores
2016-11-26,13:17:01,2126,Coffee
2016-11-26,13:17:01,2126,Tea
2016-11-26,13:20:06,2127,Scandinavian
2016-11-26,13:21:09,2128,Bread
2016-11-26,13:23:01,2129,Mineral water
2016-11-26,13:29:41,2130,Alfajores
2016-11-26,13:29:41,2130,Muffin
2016-11-26,13:29:41,2130,Cake
2016-11-26,13:32:00,2131,Tea
2016-11-26,13:33:30,2132,Bread
2016-11-26,13:41:15,2133,Bread
2016-11-26,13:45:25,2134,Scandinavian
2016-11-26,13:57:23,2135,Coffee
2016-11-26,13:57:23,2135,Bread
2016-11-26,13:57:23,2135,Sandwich
2016-11-26,14:09:08,2136,Hot chocolate
2016-11-26,14:09:08,2136,Tea
2016-11-26,14:13:58,2137,Muffin
2016-11-26,14:14:31,2138,Sandwich
2016-11-26,14:14:31,2138,Coffee
2016-11-26,14:22:18,2140,Bread
2016-11-26,14:25:35,2141,Muffin
2016-11-26,14:25:35,2141,Coffee
2016-11-26,14:27:39,2142,Coffee
2016-11-26,14:27:39,2142,Coffee
2016-11-26,14:27:39,2142,Pastry
2016-11-26,14:27:39,2142,Cake
2016-11-26,14:29:48,2143,Tea
2016-11-26,14:29:48,2143,Hot chocolate
2016-11-26,14:29:48,2143,Cookies
2016-11-26,14:29:48,2143,Cake
2016-11-26,14:38:24,2144,Cake
2016-11-26,14:47:30,2145,Sandwich
2016-11-26,14:47:30,2145,Bread
2016-11-26,14:54:40,2146,Bakewell
2016-11-26,14:54:40,2146,Coffee
2016-11-26,14:56:01,2147,Alfajores
2016-11-26,14:56:01,2147,Bread
2016-11-26,14:56:01,2147,Tea
2016-11-26,15:31:47,2148,Sandwich
2016-11-26,15:31:47,2148,Medialuna
2016-11-26,15:31:47,2148,Tea
2016-11-26,15:31:47,2148,Coffee
2016-11-26,15:34:36,2149,Bread
2016-11-26,15:34:36,2149,Tea
2016-11-26,15:34:36,2149,Alfajores
2016-11-26,15:34:36,2149,Medialuna
2016-11-26,15:44:34,2150,Bread
2016-11-26,15:44:34,2150,Muffin
2016-11-26,15:44:34,2150,Coffee
2016-11-26,15:46:40,2151,Hot chocolate
2016-11-26,15:46:40,2151,Bread
2016-11-26,15:46:40,2151,Muffin
2016-11-26,15:46:40,2151,Coffee
2016-11-26,15:46:40,2151,Pastry
2016-11-26,16:07:29,2152,Tea
2016-11-26,16:07:29,2152,Alfajores
2016-11-26,16:08:28,2153,Bakewell
2016-11-26,16:08:28,2153,Cake
2016-11-26,16:19:19,2154,Focaccia
2016-11-26,16:34:53,2155,Tea
2016-11-26,16:34:53,2155,Pastry
2016-11-26,16:34:53,2155,Bakewell
2016-11-26,16:47:49,2156,Alfajores
2016-11-26,16:47:49,2156,Alfajores
2016-11-26,16:47:49,2156,Coffee
2016-11-26,16:47:49,2156,Coffee
2016-11-26,16:47:49,2156,Coffee
2016-11-26,16:50:05,2157,Coffee
2016-11-26,16:50:05,2157,Alfajores
2016-11-27,09:28:07,2158,Coffee
2016-11-27,09:28:07,2158,The Nomad
2016-11-27,09:28:07,2158,Bread
2016-11-27,09:54:36,2159,Coffee
2016-11-27,09:58:21,2160,Coffee
2016-11-27,09:58:21,2160,Jammie Dodgers
2016-11-27,09:58:21,2160,Juice
2016-11-27,09:59:57,2161,Medialuna
2016-11-27,10:03:29,2162,Coffee
2016-11-27,10:03:29,2162,Tea
2016-11-27,10:03:29,2162,Juice
2016-11-27,10:03:29,2162,Smoothies
2016-11-27,10:03:29,2162,Jammie Dodgers
2016-11-27,10:03:29,2162,Muffin
2016-11-27,10:03:29,2162,Juice
2016-11-27,10:03:29,2162,Bakewell
2016-11-27,10:05:06,2163,Cake
2016-11-27,10:05:06,2163,Pastry
2016-11-27,10:08:03,2164,Coffee
2016-11-27,10:08:03,2164,Brownie
2016-11-27,10:10:53,2165,Juice
2016-11-27,10:10:53,2165,Jammie Dodgers
2016-11-27,10:23:03,2166,Coffee
2016-11-27,10:27:40,2167,Coffee
2016-11-27,10:27:40,2167,Bakewell
2016-11-27,10:34:24,2168,Bread
2016-11-27,10:34:24,2168,Tea
2016-11-27,10:34:24,2168,Pastry
2016-11-27,10:48:12,2169,Bread
2016-11-27,10:48:12,2169,Coffee
2016-11-27,10:48:12,2169,Bread
2016-11-27,10:48:12,2169,Hot chocolate
2016-11-27,10:51:20,2170,Pastry
2016-11-27,10:51:20,2170,Coffee
2016-11-27,10:51:20,2170,Hot chocolate
2016-11-27,10:53:06,2171,Bread
2016-11-27,10:53:06,2171,Bread
2016-11-27,10:53:06,2171,Coffee
2016-11-27,10:55:20,2172,Alfajores
2016-11-27,10:55:20,2172,Pastry
2016-11-27,10:59:57,2173,Bread
2016-11-27,11:02:01,2174,Coffee
2016-11-27,11:02:01,2174,Hot chocolate
2016-11-27,11:02:01,2174,Muffin
2016-11-27,11:08:29,2175,Bread
2016-11-27,11:08:29,2175,Coffee
2016-11-27,11:08:29,2175,Coffee
2016-11-27,11:08:29,2175,Smoothies
2016-11-27,11:08:29,2175,Pastry
2016-11-27,11:14:35,2176,Brownie
2016-11-27,11:14:35,2176,Hot chocolate
2016-11-27,11:14:35,2176,Coffee
2016-11-27,11:17:13,2177,Tartine
2016-11-27,11:17:13,2177,Hearty & Seasonal
2016-11-27,11:17:32,2178,Fudge
2016-11-27,11:18:45,2179,Bread
2016-11-27,11:20:08,2180,Coffee
2016-11-27,11:21:34,2181,Coffee
2016-11-27,11:21:34,2181,Keeping It Local
2016-11-27,11:23:45,2182,Coffee
2016-11-27,11:23:45,2182,Tea
2016-11-27,11:23:45,2182,Medialuna
2016-11-27,11:25:50,2183,Medialuna
2016-11-27,11:25:50,2183,Jammie Dodgers
2016-11-27,11:25:50,2183,Tea
2016-11-27,11:25:50,2183,Hot chocolate
2016-11-27,11:25:50,2183,Muffin
2016-11-27,11:27:36,2184,Coffee
2016-11-27,11:28:58,2185,Coffee
2016-11-27,11:28:58,2185,Keeping It Local
2016-11-27,11:30:29,2186,Coffee
2016-11-27,11:30:29,2186,Medialuna
2016-11-27,11:30:29,2186,Coffee
2016-11-27,11:32:05,2187,Bread
2016-11-27,11:32:05,2187,Hot chocolate
2016-11-27,11:32:05,2187,Medialuna
2016-11-27,11:36:20,2188,Bread
2016-11-27,11:42:42,2189,Bread
2016-11-27,11:49:49,2190,Muffin
2016-11-27,11:49:49,2190,Muffin
2016-11-27,11:49:49,2190,Brownie
2016-11-27,11:49:49,2190,Alfajores
2016-11-27,11:49:49,2190,Hot chocolate
2016-11-27,11:49:49,2190,Coffee
2016-11-27,11:49:49,2190,Coffee
2016-11-27,11:55:11,2191,Pastry
2016-11-27,11:59:45,2192,Brownie
2016-11-27,11:59:45,2192,Coffee
2016-11-27,12:15:10,2193,Jammie Dodgers
2016-11-27,12:16:44,2194,Coffee
2016-11-27,12:16:44,2194,Hearty & Seasonal
2016-11-27,12:21:01,2195,Art Tray
2016-11-27,12:21:01,2195,Hearty & Seasonal
2016-11-27,12:21:01,2195,Hearty & Seasonal
2016-11-27,12:21:01,2195,Tea
2016-11-27,12:21:01,2195,Coffee
2016-11-27,12:30:35,2196,Coffee
2016-11-27,12:30:35,2196,Coffee
2016-11-27,12:30:35,2196,Coffee
2016-11-27,12:30:35,2196,Alfajores
2016-11-27,12:30:35,2196,Brownie
2016-11-27,12:35:12,2197,Coffee
2016-11-27,12:35:12,2197,Coffee
2016-11-27,12:35:12,2197,Medialuna
2016-11-27,12:35:12,2197,Hearty & Seasonal
2016-11-27,12:45:08,2198,Coffee
2016-11-27,12:45:08,2198,Bread
2016-11-27,12:45:08,2198,Farm House
2016-11-27,12:52:30,2199,Farm House
2016-11-27,12:56:13,2200,Coffee
2016-11-27,12:56:13,2200,Tea
2016-11-27,12:56:13,2200,Cake
2016-11-27,12:58:50,2201,Hearty & Seasonal
2016-11-27,12:58:50,2201,Tea
2016-11-27,13:15:14,2202,Hot chocolate
2016-11-27,13:15:14,2202,Coffee
2016-11-27,13:15:14,2202,Coffee
2016-11-27,13:16:59,2203,Bakewell
2016-11-27,13:16:59,2203,Cake
2016-11-27,13:38:04,2204,Coffee
2016-11-27,13:38:04,2204,Hearty & Seasonal
2016-11-27,13:44:51,2205,Coffee
2016-11-27,13:44:51,2205,Muffin
2016-11-27,13:46:49,2206,Cake
2016-11-27,13:46:49,2206,Brownie
2016-11-27,14:00:18,2207,Coffee
2016-11-27,14:00:18,2207,Coffee
2016-11-27,14:00:18,2207,Sandwich
2016-11-27,14:00:18,2207,Bakewell
2016-11-27,14:00:18,2207,Cookies
2016-11-27,14:00:18,2207,Art Tray
2016-11-27,14:00:58,2208,Bakewell
2016-11-27,14:32:49,2209,Coffee
2016-11-27,14:42:53,2210,Coffee
2016-11-27,14:42:53,2210,Coffee
2016-11-27,14:42:53,2210,Medialuna
2016-11-27,14:42:53,2210,Cookies
2016-11-27,14:45:24,2211,Alfajores
2016-11-27,14:45:24,2211,Cake
2016-11-27,14:45:24,2211,Coffee
2016-11-27,14:45:24,2211,Coffee
2016-11-27,14:46:51,2212,Fudge
2016-11-27,15:37:58,2213,Mineral water
2016-11-27,15:43:01,2214,Brownie
2016-11-27,15:43:01,2214,Bakewell
2016-11-27,15:43:01,2214,Bread
2016-11-27,15:43:01,2214,Coffee
2016-11-27,15:51:15,2215,Coffee
2016-11-27,15:51:15,2215,Tea
2016-11-27,16:12:22,2216,Coffee
2016-12-03,08:30:02,2486,Jam
2016-12-03,08:30:02,2486,Bread
2016-12-03,08:30:02,2486,Scandinavian
2016-12-03,09:14:38,2487,Bread
2016-12-03,09:14:38,2487,Bread
2016-12-03,09:14:38,2487,Scandinavian
2016-12-03,09:33:13,2488,Coffee
2016-12-03,09:33:13,2488,Medialuna
2016-12-03,09:35:23,2489,Pastry
2016-12-03,09:35:23,2489,Bread
2016-12-03,09:39:27,2490,Bread
2016-12-03,09:43:05,2491,Farm House
2016-12-03,09:45:51,2492,Scone
2016-12-03,09:45:51,2492,Hot chocolate
2016-12-03,09:45:51,2492,Coffee
2016-12-03,09:45:51,2492,Coffee
2016-12-03,09:54:59,2493,Farm House
2016-12-03,09:54:59,2493,Pastry
2016-12-03,09:54:59,2493,Medialuna
2016-12-03,09:54:59,2493,Hot chocolate
2016-12-03,09:54:59,2493,Coffee
2016-12-03,09:57:25,2494,Bread
2016-12-03,10:01:51,2495,Bread
2016-12-03,10:01:51,2495,Bread
2016-12-03,10:01:51,2495,Coffee
2016-12-03,10:03:48,2496,Coffee
2016-12-03,10:03:48,2496,Scandinavian
2016-12-03,10:06:01,2497,Bread
2016-12-03,10:07:11,2498,Coffee
2016-12-03,10:07:11,2498,Medialuna
2016-12-03,10:07:11,2498,Pastry
2016-12-03,10:08:42,2499,Bread
2016-12-03,10:08:42,2499,Scandinavian
2016-12-03,10:10:27,2500,Coffee
2016-12-03,10:10:27,2500,Scone
2016-12-03,10:12:03,2501,Coffee
2016-12-03,10:18:56,2502,Bread
2016-12-03,10:38:35,2503,Bread
2016-12-03,10:38:35,2503,Pastry
2016-12-03,10:45:49,2504,Coffee
2016-12-03,10:45:49,2504,Bread
2016-12-03,10:49:34,2505,Bread
2016-12-03,10:53:37,2506,Bread
2016-12-03,10:58:48,2507,Coffee
2016-12-03,11:03:15,2508,Coffee
2016-12-03,11:03:15,2508,Scone
2016-12-03,11:04:20,2509,Cake
2016-12-03,11:05:06,2510,Coffee
2016-12-03,11:08:53,2511,Bread
2016-12-03,11:08:53,2511,Fudge
2016-12-03,11:16:59,2512,Medialuna
2016-12-03,11:16:59,2512,Bread
2016-12-03,11:16:59,2512,Farm House
2016-12-03,11:18:34,2513,Muffin
2016-12-03,11:18:34,2513,Scone
2016-12-03,11:20:05,2514,Coffee
2016-12-03,11:21:47,2515,Coffee
2016-12-03,11:21:47,2515,Alfajores
2016-12-03,11:21:47,2515,Scone
2016-12-03,11:22:33,2516,Coffee
2016-12-03,11:23:10,2517,Tea
2016-12-03,11:23:10,2517,Scone
2016-12-03,11:27:40,2518,Juice
2016-12-03,11:27:40,2518,Tea
2016-12-03,11:27:40,2518,Cake
2016-12-03,11:30:42,2519,Coffee
2016-12-03,11:30:42,2519,Tartine
2016-12-03,11:30:42,2519,Fudge
2016-12-03,11:30:42,2519,Jam
2016-12-03,11:31:42,2520,Bread
2016-12-03,11:38:50,2521,Coffee
2016-12-03,11:38:50,2521,Medialuna
2016-12-03,11:41:44,2522,Tea
2016-12-03,11:41:44,2522,Bread
2016-12-03,11:41:44,2522,Bread
2016-12-03,11:45:39,2523,Coke
2016-12-03,11:50:58,2524,Coffee
2016-12-03,11:50:58,2524,Medialuna
2016-12-03,11:58:05,2525,Bread
2016-12-03,12:24:36,2526,Truffles
2016-12-03,12:24:36,2526,Bread
2016-12-03,12:34:55,2527,Coffee
2016-12-03,12:34:55,2527,Bread
2016-12-03,12:34:55,2527,Tea
2016-12-03,12:34:55,2527,Pastry
2016-12-03,12:34:55,2527,Cake
2016-12-03,12:43:56,2528,Sandwich
2016-12-03,12:45:38,2529,Hot chocolate
2016-12-03,12:47:27,2530,Coffee
2016-12-03,12:47:27,2530,Sandwich
2016-12-03,12:47:27,2530,Sandwich
2016-12-03,12:50:18,2532,Sandwich
2016-12-03,12:50:18,2532,Tea
2016-12-03,12:50:18,2532,Coffee
2016-12-03,12:55:50,2533,Coffee
2016-12-03,12:55:50,2533,Scone
2016-12-03,12:56:54,2534,Cake
2016-12-03,13:10:18,2535,Bread
2016-12-03,13:10:18,2535,Cookies
2016-12-03,13:17:24,2536,Coffee
2016-12-03,13:17:24,2536,Sandwich
2016-12-03,13:18:39,2537,Cake
2016-12-03,13:18:39,2537,Scone
2016-12-03,13:18:39,2537,Coffee
2016-12-03,13:21:46,2538,Mineral water
2016-12-03,13:21:46,2538,Bread
2016-12-03,13:26:21,2539,Coffee
2016-12-03,13:26:21,2539,Bread
2016-12-03,13:28:12,2540,Muffin
2016-12-03,13:28:12,2540,Cake
2016-12-03,13:28:12,2540,Scone
2016-12-03,13:38:21,2541,Tea
2016-12-03,13:38:21,2541,Scone
2016-12-03,13:45:20,2543,Muffin
2016-12-03,13:45:20,2543,Pastry
2016-12-03,13:53:32,2545,Muffin
2016-12-03,13:53:32,2545,Cake
2016-12-03,13:53:32,2545,Coffee
2016-12-03,13:53:32,2545,Coffee
2016-12-03,14:03:00,2546,Cake
2016-12-03,14:05:50,2547,Tea
2016-12-03,14:05:50,2547,Bread
2016-12-03,14:05:50,2547,Scone
2016-12-03,14:05:50,2547,Cake
2016-12-03,14:07:07,2548,Coffee
2016-12-03,14:07:07,2548,Medialuna
2016-12-03,14:12:03,2549,Jam
2016-12-03,14:12:03,2549,Fudge
2016-12-03,14:13:40,2550,Scone
2016-12-03,14:13:40,2550,Pastry
2016-12-03,14:21:31,2551,Fudge
2016-12-03,14:21:31,2551,Hot chocolate
2016-12-03,14:28:06,2552,Cake
2016-12-03,14:28:06,2552,Sandwich
2016-12-03,14:28:06,2552,Sandwich
2016-12-03,14:28:06,2552,Juice
2016-12-03,14:28:06,2552,Coffee
2016-12-03,14:28:06,2552,Coffee
2016-12-03,14:28:06,2552,Sandwich
2016-12-03,14:29:01,2553,Bread
2016-12-03,14:34:31,2554,Juice
2016-12-03,14:34:31,2554,Coffee
2016-12-03,14:34:31,2554,Coffee
2016-12-03,14:37:36,2555,Scone
2016-12-03,14:37:36,2555,Bread
2016-12-03,14:37:36,2555,Coffee
2016-12-03,14:37:36,2555,Hot chocolate
2016-12-03,14:41:34,2556,Coffee
2016-12-03,14:41:34,2556,Scone
2016-12-03,14:41:34,2556,Muffin
2016-12-03,14:41:34,2556,Hot chocolate
2016-12-03,14:47:21,2557,Bread
2016-12-03,14:50:38,2558,Medialuna
2016-12-03,14:55:47,2559,Cake
2016-12-03,14:55:47,2559,Alfajores
2016-12-03,14:57:53,2560,Hot chocolate
2016-12-03,15:17:19,2561,Coffee
2016-12-03,15:17:19,2561,Coffee
2016-12-03,15:25:53,2562,Coffee
2016-12-03,15:37:11,2563,Coffee
2016-12-03,15:37:11,2563,Tea
2016-12-03,15:39:35,2564,Jam
2016-12-03,15:39:35,2564,Cake
2016-12-03,15:39:35,2564,Bread
2016-12-03,15:39:35,2564,Coffee
2016-12-03,15:42:03,2565,Coffee
2016-12-03,15:43:10,2566,Tea
2016-12-03,15:43:10,2566,Scone
2016-12-03,15:45:44,2567,Bread
2016-12-03,15:46:28,2568,Bread
2016-12-03,15:48:43,2569,Smoothies
2016-12-03,15:48:43,2569,Muffin
2016-12-03,15:48:43,2569,Hot chocolate
2016-12-03,15:48:43,2569,Toast
2016-12-03,15:50:17,2570,Alfajores
2016-12-03,15:50:17,2570,Muffin
2016-12-03,15:50:17,2570,Medialuna
2016-12-03,16:03:05,2571,Bread
2016-12-03,16:03:05,2571,Coffee
2016-12-03,16:03:05,2571,Scone
2016-12-03,16:08:31,2572,Tea
2016-12-03,16:08:31,2572,Juice
2016-12-03,16:13:03,2573,Coffee
2016-12-03,16:13:03,2573,Coffee
2016-12-03,16:13:03,2573,Bread
2016-12-03,16:16:00,2574,Pastry
2016-12-03,16:22:47,2575,Bread
2016-12-03,16:22:47,2575,Tea
2016-12-03,16:22:47,2575,Pastry
2016-12-03,16:37:59,2576,Coffee
2016-12-03,16:37:59,2576,Medialuna
2016-12-04,09:23:12,2577,Coffee
2016-12-04,09:23:12,2577,Medialuna
2016-12-04,09:25:28,2578,Bread
2016-12-04,10:13:39,2579,Pastry
2016-12-04,10:13:39,2579,Bread
2016-12-04,10:14:25,2580,Bread
2016-12-04,10:14:25,2580,Toast
2016-12-04,10:33:49,2581,Bread
2016-12-04,10:33:49,2581,Medialuna
2016-12-04,10:33:49,2581,Toast
2016-12-04,10:48:04,2582,Coffee
2016-12-04,10:48:04,2582,Scone
2016-12-04,10:48:04,2582,Pastry
2016-12-04,10:51:32,2583,Coffee
2016-12-04,10:51:32,2583,Tea
2016-12-04,10:51:32,2583,Muffin
2016-12-04,10:51:32,2583,Muffin
2016-12-04,10:52:25,2584,Coffee
2016-12-04,10:52:25,2584,Toast
2016-12-04,10:54:15,2585,Coffee
2016-12-04,10:54:15,2585,Coffee
2016-12-04,10:54:15,2585,Medialuna
2016-12-04,10:54:15,2585,Pastry
2016-12-04,11:07:33,2586,Bread
2016-12-04,11:07:33,2586,Ella's Kitchen Pouches
2016-12-04,11:24:07,2587,Coffee
2016-12-04,11:24:07,2587,Toast
2016-12-04,11:35:33,2588,Bread
2016-12-04,11:35:33,2588,Medialuna
2016-12-04,11:47:49,2589,Hot chocolate
2016-12-04,11:47:49,2589,Tea
2016-12-04,11:49:23,2590,Bread
2016-12-04,11:49:23,2590,Muffin
2016-12-04,11:53:20,2591,Coffee
2016-12-04,11:53:20,2591,Bread
2016-12-04,11:53:20,2591,Coffee
2016-12-04,11:56:26,2592,Farm House
2016-12-04,11:57:49,2593,Coffee
2016-12-04,11:57:49,2593,Coffee
2016-12-04,12:04:19,2594,Bread
2016-12-04,12:04:19,2594,Alfajores
2016-12-04,12:04:19,2594,Cookies
2016-12-04,12:06:34,2595,Coffee
2016-12-04,12:06:34,2595,Medialuna
2016-12-04,12:06:34,2595,Pastry
2016-12-04,12:06:34,2595,Alfajores
2016-12-04,12:13:06,2596,Bread
2016-12-04,12:13:06,2596,Coffee
2016-12-04,12:31:06,2597,Bread
2016-12-04,12:33:58,2598,Coffee
2016-12-04,12:33:58,2598,Truffles
2016-12-04,12:35:48,2599,Coffee
2016-12-04,12:35:48,2599,Fudge
2016-12-04,12:35:48,2599,Fudge
2016-12-04,12:35:48,2599,Bread
2016-12-04,12:40:19,2600,Bread
2016-12-04,12:46:15,2601,Coffee
2016-12-04,12:46:15,2601,Bread
2016-12-04,12:47:59,2602,Bread
2016-12-04,13:11:13,2603,Coffee
2016-12-04,13:11:13,2603,Medialuna
2016-12-04,13:11:13,2603,Crepes
2016-12-04,13:11:13,2603,Alfajores
2016-12-04,13:14:33,2604,Coffee
2016-12-04,13:14:33,2604,Coffee
2016-12-04,13:14:33,2604,Cake
2016-12-04,13:15:56,2605,Bread
2016-12-04,13:15:56,2605,Coffee
2016-12-04,13:15:56,2605,Cake
2016-12-04,13:15:56,2605,Cookies
2016-12-04,13:18:31,2606,Coffee
2016-12-04,13:21:06,2607,Bread
2016-12-04,13:50:59,2608,Farm House
2016-12-04,13:58:32,2609,Bread
2016-12-04,14:03:46,2610,Coffee
2016-12-04,14:03:46,2610,Medialuna
2016-12-04,14:07:44,2611,Hot chocolate
2016-12-04,14:07:44,2611,Tea
2016-12-04,14:07:44,2611,Coffee
2016-12-04,14:07:44,2611,Coffee
2016-12-04,14:07:44,2611,Cake
2016-12-04,14:12:54,2612,Tea
2016-12-04,14:12:54,2612,Hot chocolate
2016-12-04,14:12:54,2612,Truffles
2016-12-04,14:16:55,2613,Hot chocolate
2016-12-04,14:16:55,2613,Hot chocolate
2016-12-04,14:16:55,2613,Hot chocolate
2016-12-04,14:27:31,2614,Coffee
2016-12-04,14:27:31,2614,Coffee
2016-12-04,14:27:31,2614,Coffee
2016-12-04,14:27:31,2614,Sandwich
2016-12-04,14:27:31,2614,Crepes
2016-12-04,14:32:26,2615,Bread
2016-12-04,14:32:26,2615,Crepes
2016-12-04,14:40:52,2616,Bread
2016-12-04,14:40:52,2616,Muffin
2016-12-04,14:40:52,2616,Cake
2016-12-04,14:40:52,2616,Coffee
2016-12-04,14:40:52,2616,Medialuna
2016-12-04,14:41:27,2617,Coffee
2016-12-04,14:46:44,2618,Bread
2016-12-04,14:46:44,2618,Coffee
2016-12-04,14:46:44,2618,Cookies
2016-12-04,14:50:25,2619,Medialuna
2016-12-04,14:50:25,2619,Crepes
2016-12-04,14:52:49,2620,Muffin
2016-12-04,14:54:51,2621,Medialuna
2016-12-04,14:54:51,2621,Tea
2016-12-04,15:02:11,2622,Pastry
2016-12-04,15:41:11,2623,Tea
2016-12-04,15:46:13,2624,Coffee
2016-12-04,15:46:13,2624,Scone
2016-12-04,15:46:13,2624,Coffee
2016-12-04,16:12:14,2625,Bread
2016-12-04,16:12:14,2625,Coffee
2016-12-04,16:12:14,2625,Coffee
2016-12-04,16:12:14,2625,Coffee
2016-12-04,16:15:01,2626,Truffles
2016-12-04,16:15:01,2626,Tea
2016-12-04,16:19:11,2627,Cookies
2016-12-04,16:19:11,2627,Cookies
2016-12-10,08:19:55,2889,Bread
2016-12-10,08:19:55,2889,Scone
2016-12-10,08:19:55,2889,Juice
2016-12-10,08:50:37,2890,Coffee
2016-12-10,08:53:46,2891,Bread
2016-12-10,08:55:00,2892,Bread
2016-12-10,09:10:23,2893,Coffee
2016-12-10,09:10:23,2893,Coffee
2016-12-10,09:10:23,2893,Toast
2016-12-10,09:10:23,2893,Pastry
2016-12-10,09:14:48,2894,Bread
2016-12-10,09:14:48,2894,Focaccia
2016-12-10,09:16:49,2895,Scone
2016-12-10,09:18:42,2896,Focaccia
2016-12-10,09:19:13,2897,Scandinavian
2016-12-10,09:38:01,2898,Coffee
2016-12-10,09:38:01,2898,Tea
2016-12-10,09:40:05,2899,Coffee
2016-12-10,09:40:05,2899,Coffee
2016-12-10,09:40:05,2899,Farm House
2016-12-10,09:54:44,2900,Focaccia
2016-12-10,09:54:44,2900,Pastry
2016-12-10,10:01:48,2901,Coffee
2016-12-10,10:01:48,2901,Pastry
2016-12-10,10:01:48,2901,Medialuna
2016-12-10,10:09:25,2902,Sandwich
2016-12-10,10:09:25,2902,Bread
2016-12-10,10:12:50,2903,Bread
2016-12-10,10:12:50,2903,Coffee
2016-12-10,10:12:50,2903,Medialuna
2016-12-10,10:12:50,2903,Medialuna
2016-12-10,10:12:50,2903,Jam
2016-12-10,10:14:55,2904,Sandwich
2016-12-10,10:14:55,2904,Tea
2016-12-10,10:14:55,2904,Coffee
2016-12-10,10:17:44,2905,Coffee
2016-12-10,10:17:44,2905,Farm House
2016-12-10,10:19:11,2906,Bread
2016-12-10,10:31:31,2907,Bread
2016-12-10,10:31:31,2907,Coffee
2016-12-10,10:37:09,2908,Coffee
2016-12-10,10:37:09,2908,Coffee
2016-12-10,10:37:09,2908,Toast
2016-12-10,10:37:09,2908,Scandinavian
2016-12-10,10:39:51,2909,Farm House
2016-12-10,10:39:51,2909,Bread
2016-12-10,10:39:51,2909,Medialuna
2016-12-10,10:42:09,2910,Bread
2016-12-10,10:46:14,2911,Cake
2016-12-10,10:48:51,2912,Pastry
2016-12-10,10:48:51,2912,Coffee
2016-12-10,10:48:51,2912,Brownie
2016-12-10,11:05:37,2913,Bread
2016-12-10,11:12:47,2914,Coffee
2016-12-10,11:12:47,2914,Tea
2016-12-10,11:12:47,2914,Scone
2016-12-10,11:14:20,2915,Coffee
2016-12-10,11:14:20,2915,Coffee
2016-12-10,11:15:23,2916,Bread
2016-12-10,11:15:23,2916,Tea
2016-12-10,11:24:23,2917,Coffee
2016-12-10,11:24:23,2917,Scone
2016-12-10,11:37:09,2918,Farm House
2016-12-10,11:37:09,2918,Scandinavian
2016-12-10,11:41:15,2919,Vegan mincepie
2016-12-10,11:41:15,2919,Cake
2016-12-10,11:41:57,2920,Tea
2016-12-10,11:41:57,2920,Coffee
2016-12-10,11:43:08,2921,Bread
2016-12-10,11:50:51,2922,Coffee
2016-12-10,11:51:38,2923,Scandinavian
2016-12-10,11:58:16,2924,Bread
2016-12-10,12:02:49,2925,Tea
2016-12-10,12:02:49,2925,Bread
2016-12-10,12:03:47,2926,Medialuna
2016-12-10,12:03:47,2926,Pastry
2016-12-10,12:03:47,2926,Coffee
2016-12-10,12:13:24,2927,Truffles
2016-12-10,12:13:24,2927,Juice
2016-12-10,12:14:43,2928,Coffee
2016-12-10,12:14:43,2928,Jammie Dodgers
2016-12-10,12:14:43,2928,Art Tray
2016-12-10,12:15:22,2929,Frittata
2016-12-10,12:19:34,2930,Bread
2016-12-10,12:21:04,2931,Sandwich
2016-12-10,12:21:04,2931,Coffee
2016-12-10,12:25:15,2932,Coffee
2016-12-10,12:25:15,2932,Juice
2016-12-10,13:00:41,2933,Tea
2016-12-10,13:00:41,2933,Sandwich
2016-12-10,13:02:03,2934,Jam
2016-12-10,13:02:45,2935,Scone
2016-12-10,13:06:56,2936,Coffee
2016-12-10,13:06:56,2936,Sandwich
2016-12-10,13:15:28,2937,Coffee
2016-12-10,13:16:19,2938,Bread
2016-12-10,13:16:19,2938,Tea
2016-12-10,13:21:07,2939,Frittata
2016-12-10,13:21:07,2939,Tea
2016-12-10,13:21:07,2939,Bread
2016-12-10,13:23:00,2940,Scandinavian
2016-12-10,13:28:07,2941,Sandwich
2016-12-10,13:28:07,2941,Art Tray
2016-12-10,13:28:07,2941,Truffles
2016-12-10,13:28:07,2941,Coffee
2016-12-10,13:29:46,2942,Scone
2016-12-10,13:29:46,2942,Frittata
2016-12-10,13:29:46,2942,Juice
2016-12-10,13:39:39,2943,Tea
2016-12-10,13:54:17,2944,Coffee
2016-12-10,13:54:17,2944,Mineral water
2016-12-10,13:54:17,2944,Frittata
2016-12-10,13:58:17,2945,Coffee
2016-12-10,13:58:17,2945,Tea
